SKU_COD,BRAND_DES,MD_SKU_STATUS_COD,PRODUCT_TYPE_COD,COLOR,COLOR_FAMILY_1_DES,ZLENSCODE,MODEL_COD,filename_root,USERGENDER_DES_PRECISE,USERGENDER_DES,CTM_FIRST_FRONT_MATERIAL_DES,CTM_FIRST_TEMPLE_MATERIAL_DES,SIZE_COD,FRONT_LENGTH_VAL,LENSHEIGHTVAL,BRIDGE_LENGTH_VAL,FRONT_HEIGHT_VAL,STARTSKU_DATE,ACT_SKU_PRICE_VAL,MACRO_SHAPE_AWS,GRANULAR_SHAPE_AWS,SHAPE_SEMI_GROUPED,FlatTop_FlatTop_1,browline_browline_1,bridge_Bridge_1,RIM_TYPE_DES
20887680758IR,ISABEL MARANT,IL,2,807,BK,IR,208876,2088760807IR,WOMAN,WOMAN,ACETATE,ACETATE,58,145.4,39.0,16,40.4,2026-01-01,245.95015576323988,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20890408653HA,KATE SPADE,IL,2,086,HV,HA,208904,2089040086HA,WOMAN,WOMAN,ACETATE,ACETATE,53,145.0,35.0,22,45.5,2026-01-01,181.666,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20890608655HA,KATE SPADE,IL,2,086,HV,HA,208906,2089060086HA,WOMAN,WOMAN,ACETATE,ACETATE,55,144.8,50.7,20,59.4,2026-01-01,181.666,SQUARE,SQUARE,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20890780753HA,KATE SPADE,IL,2,807,BK,HA,208907,2089070807HA,WOMAN,WOMAN,ACETATE,ACETATE,53,141.9,38.7,20,44.2,2026-01-01,181.666,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20890880752IR,KATE SPADE,IL,2,807,BK,IR,208908,2089080807IR,WOMAN,WOMAN,ACETATE,ACETATE,52,144.5,35.7,20,42.2,2026-01-01,181.666,CAT EYE,CAT EYE,CAT_EYE,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20890908651HA,KATE SPADE,IL,2,086,HV,HA,208909,2089090086HA,WOMAN,WOMAN,ACETATE,ACETATE,51,141.4,41.0,20,48.5,2026-01-01,181.666,SQUARE,SQUARE,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891008657HA,KATE SPADE,IL,2,086,HV,HA,208910,2089100086HA,WOMAN,WOMAN,ACETATE,METAL,57,141.7,51.6,18,52.6,2026-01-01,181.666,ROUND GEOMETRICAL,ROUND GEOMETRICAL,ROUNDISH,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891208653HA,KATE SPADE,IL,2,086,HV,HA,208912,2089120086HA,WOMAN,WOMAN,ACETATE,METAL,53,140.0,44.0,17,47.1,2026-01-01,181.666,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891308653HA,KATE SPADE,IL,2,086,HV,HA,208913,2089130086HA,WOMAN,WOMAN,ACETATE,ACETATE,53,143.0,44.7,19,47.9,2026-01-01,181.666,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891780754IR,PRIVE' REVAUX,IL,2,807,BK,IR,208917,2089170807IR,WOMAN,WOMAN,INJECTED,INJECTED,54,149.0,37.2,19,44.7,2026-01-01,52.985611510791365,CAT EYE,CAT EYE,CAT_EYE,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891808646QT,PRIVE' REVAUX,IL,2,086,HV,QT,208918,2089180086QT,WOMAN,WOMAN,INJECTED,INJECTED,46,142.0,39.7,26,52.2,2026-01-01,52.985611510791365,PANTHOS,PANTOS,ROUNDISH,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891880746KU,PRIVE' REVAUX,IL,2,807,BK,KU,208918,2089180807KU,WOMAN,WOMAN,INJECTED,INJECTED,46,142.0,39.7,26,52.2,2026-01-01,52.985611510791365,PANTHOS,PANTOS,ROUNDISH,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20891980754IR,PRIVE' REVAUX,IL,2,807,BK,IR,208919,2089190807IR,WOMAN,WOMAN,INJECTED,INJECTED,54,148.0,37.1,22,45.5,2026-01-01,52.985611510791365,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892008653QT,PRIVE' REVAUX,IL,2,086,HV,QT,208920,2089200086QT,WOMAN,WOMAN,INJECTED,INJECTED,53,143.0,38.0,20,46.5,2026-01-01,52.985611510791365,CAT EYE,CAT EYE,CAT_EYE,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892080753IR,PRIVE' REVAUX,IL,2,807,BK,IR,208920,2089200807IR,WOMAN,WOMAN,INJECTED,INJECTED,53,143.0,38.0,20,46.5,2026-01-01,52.985611510791365,CAT EYE,CAT EYE,CAT_EYE,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892108651UR,PRIVE' REVAUX,IL,2,086,HV,UR,208921,2089210086UR,WOMAN,WOMAN,INJECTED,INJECTED,51,144.0,40.3,22,50.8,2026-01-01,52.985611510791365,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892180751IR,PRIVE' REVAUX,IL,2,807,BK,IR,208921,2089210807IR,WOMAN,WOMAN,INJECTED,INJECTED,51,144.0,40.3,22,50.8,2026-01-01,52.985611510791365,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892208651U1,PRIVE' REVAUX,IL,2,086,HV,U1,208922,2089220086U1,WOMAN,WOMAN,INJECTED,INJECTED,51,148.0,38.050000000000026,20,47.4,2026-01-01,52.985611510791365,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892480752IR,PRIVE' REVAUX,IL,2,807,BK,IR,208924,2089240807IR,WOMAN,WOMAN,INJECTED,INJECTED,52,145.5,50.8,18,61.0,2026-01-01,52.985611510791365,SQUARE,SQUARE,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892708647UR,PRIVE' REVAUX,IL,2,086,HV,UR,208927,2089270086UR,WOMAN,WOMAN,INJECTED,INJECTED,47,141.5,37.4,25,45.8,2026-01-01,52.985611510791365,SQUARE GEOMETRICAL,SQUARE GEOMETRICAL,SQUARETANGULAR_GEOMETRICAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892780747IR,PRIVE' REVAUX,IL,2,807,BK,IR,208927,2089270807IR,WOMAN,WOMAN,INJECTED,INJECTED,47,141.5,37.4,25,45.8,2026-01-01,52.985611510791365,SQUARE GEOMETRICAL,SQUARE GEOMETRICAL,SQUARETANGULAR_GEOMETRICAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892790047KU,PRIVE' REVAUX,IL,2,900,CR,KU,208927,2089270900KU,WOMAN,WOMAN,INJECTED,INJECTED,47,141.5,37.4,25,45.8,2026-01-01,52.985611510791365,SQUARE GEOMETRICAL,SQUARE GEOMETRICAL,SQUARETANGULAR_GEOMETRICAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892808651KU,PRIVE' REVAUX,IL,2,086,HV,KU,208928,2089280086KU,WOMAN,WOMAN,INJECTED,INJECTED,51,145.5,40.3,22,48.0,2026-01-01,52.985611510791365,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20892880751IR,PRIVE' REVAUX,IL,2,807,BK,IR,208928,2089280807IR,WOMAN,WOMAN,INJECTED,INJECTED,51,145.5,40.3,22,48.0,2026-01-01,52.985611510791365,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20893080755IR,PRIVE' REVAUX,IL,2,807,BK,IR,208930,2089300807IR,MAN,MAN,METAL,METAL,55,140.5,43.0,18,43.5,2026-01-01,54.04761904761905,RECTANGULAR GEOMETRICAL,RECTANGULAR GEOMETRICAL,SQUARETANGULAR_GEOMETRICAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20893208653QT,PRIVE' REVAUX,IL,2,086,HV,QT,208932,2089320086QT,MAN,MAN,INJECTED,INJECTED,53,144.0,44.0,20,50.5,2026-01-01,52.93103448275862,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20893280753IR,PRIVE' REVAUX,IL,2,807,BK,IR,208932,2089320807IR,MAN,MAN,INJECTED,INJECTED,53,144.0,44.0,20,50.5,2026-01-01,52.93103448275862,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20893580754IR,PRIVE' REVAUX,IL,2,807,BK,IR,208935,2089350807IR,MAN,MAN,INJECTED,INJECTED,54,144.0,40.6,18,45.0,2026-01-01,52.93103448275862,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20893808649QT,TOMMY HILFIGER,IL,2,086,HV,QT,208938,2089380086QT,MAN,MAN,ACETATE,ACETATE,49,141.7,34.2,24,43.1,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
20893880749IR,TOMMY HILFIGER,IL,2,807,BK,IR,208938,2089380807IR,MAN,MAN,ACETATE,ACETATE,49,141.7,34.2,24,43.1,2026-01-01,159.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
20904300359M9,POLAROID,IL,2,003,BK,M9,209043,2090430003M9,MAN,MAN,METAL,METAL,59,147.1913043478261,40.81645569620252,15,42.80434782608696,2025-12-01,79.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20904300361M9,POLAROID,IL,2,003,BK,M9,209043,2090430003M9,MAN,MAN,METAL,METAL,61,148.0,44.199999999999996,15,46.12727272727273,2025-12-01,79.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20905000352M9,POLAROID,IL,2,003,BK,M9,209050,2090500003M9,UNISEX ADULT,UNISEX ADULT,METAL,METAL,52,139.73333333333332,42.40666666666666,19,139.73333333333332,2025-12-01,79.0,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20905180762M9,POLAROID,IL,2,807,BK,M9,209051,2090510807M9,MAN,MAN,METAL,METAL,62,145.5,46.5,14,47.5,2025-12-01,79.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20905280752M9,POLAROID,IL,2,807,BK,M9,209052,2090520807M9,WOMAN,WOMAN,INJECTED,METAL,52,135.28292682926832,39.15999999999998,23,43.27256097560976,2025-12-01,72.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20905301058M9,POLAROID,IL,2,010,GY,M9,209053,2090530010M9,WOMAN,WOMAN,METAL,METAL,58,144.8,40.15,16,43.150000000000006,2025-12-01,72.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
20905400356UC,POLAROID,IL,2,003,BK,UC,209054,2090540003UC,MAN,MAN,METAL,METAL,56,142.03060941828267,40.45747282608699,17,43.08271954674212,2025-12-01,72.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
21749700366EX,POLAROID,IL,2,003,BK,EX,217497,2174970003EX,UNISEX ADULT,UNISEX ADULT,OTHER,OTHER,66,130.0,40.6,18,142.00329670329674,2019-08-01,71.0,RECTANGULAR,RECTANGULAR ACTIVE,SQUARETANGULAR_ACTIVE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
22378386363C3,POLAROID,IL,2,863,BL,C3,223783,2237830863C3,UNISEX ADULT,UNISEX ADULT,OTHER,OTHER,63,140.0,38.0,17,42.2,2016-01-01,71.0,RECTANGULAR,RECTANGULAR ACTIVE,SQUARETANGULAR_ACTIVE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
22729580757M9,FOSSIL,IL,2,807,BK,M9,227295,2272950807M9,MAN,MAN,METAL,INJECTED,57,144.0,37.7,17,39.8,2023-04-01,138.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,HALF RIM,SINGLE,FULL RIM
22750608653Y6,KATE SPADE,IL,2,086,HV,Y6,227506,2275060086Y6,WOMAN,WOMAN,ACETATE,ACETATE,53,134.0,38.7,17,45.3,2011-03-01,189.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
24026580764HA,CARRERA,IL,2,807,BK,HA,240265,2402650807HA,MAN,MAN,ACETATE,ACETATE,64,141.3,49.0,9,47.6,2020-04-01,187.0,RECTANGULAR,SHIELD NORMANGULAR,SHIELD NORMANGULAR,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
24031180762PT,CARRERA,IL,2,807,BK,PT,240311,2403110807PT,MAN,MAN,ACETATE,ACETATE,62,145.0,50.6,11,55.7,2012-01-01,195.0,SQUARE FLAT TOP,SQUARE FLAT TOP,SQUARETANGULAR_FLAT_TOP,FLATTOP,NO BROWLINE,MASK,FULL RIM
24628600058HA,KATE SPADE,IL,2,000,GD,HA,246286,2462860000HA,WOMAN,WOMAN,METAL,ACETATE,58,140.49090909090907,45.0,12,53.24545454545455,2018-01-01,208.0,PILOT,PILOT,PILOT,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
24740358158LA,POLAROID,IL,2,581,HV,LA,247403,2474030581LA,WOMAN,WOMAN,INJECTED,INJECTED,58,140.0,48.0,15,53.242857142857154,2014-08-01,79.0,BUTTERFLY,BUTTERFLY ROUNDISH,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
24762100360M9,CARRERA,IL,2,003,BK,M9,247621,2476210003M9,MAN,MAN,METAL,METAL,60,144.52,39.0,17,44.45199999999999,2015-01-01,218.0,RECTANGULAR,RECTANGULAR ACTIVE,SQUARETANGULAR_ACTIVE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
200073807589O,CARRERA,IL,2,807,BK,9O,200073,20007308079O,MAN,MAN,INJECTED,INJECTED,58,142.0,44.0,16,48.98823529411764,2017-01-01,112.0,RECTANGULAR FLAT TOP,RECTANGULAR FLAT TOP,SQUARETANGULAR_FLAT_TOP,FLATTOP,NO BROWLINE,SINGLE,FULL RIM
200076807569O,CARRERA,IL,2,807,BK,9O,200076,20007608079O,MAN,MAN,INJECTED,INJECTED,56,142.0,44.0,16,43.08271954674212,2017-01-01,112.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
200387003629O,CARRERA,IL,2,003,BK,9O,200387,20038700039O,MAN,MAN,INJECTED,METAL,62,144.99285714285713,52.0,10,54.29999999999999,2017-04-01,186.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,MASK,FULL RIM
200387807629O,CARRERA,IL,2,807,BK,9O,200387,20038708079O,MAN,MAN,INJECTED,METAL,62,144.99285714285713,52.0,10,54.29999999999999,2017-04-01,186.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,MASK,FULL RIM
201113807539O,MOSCHINO LOVE,IL,2,807,BK,9O,201113,20111308079O,WOMAN,WOMAN,ACETATE,METAL,53,141.0,46.7,19,53.2,2018-01-01,155.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
201418807569O,MARC JACOBS,IL,2,807,BK,9O,201418,20141808079O,WOMAN,WOMAN,ACETATE,ACETATE,56,144.0,49.0,16,49.81607142857143,2018-08-01,167.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
201425807569O,FOSSIL,IL,2,807,BK,9O,201425,20142508079O,WOMAN,WOMAN,INJECTED,INJECTED,56,143.05714285714285,40.13157894736841,16,53.646153846153844,2018-08-01,98.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
201447003652K,CARRERA,IL,2,003,BK,2K,201447,20144700032K,MAN,MAN,INJECTED,INJECTED,64,146.00362318840578,52.6,10,146.00362318840578,2018-08-01,185.0,MASK,MASK,MASK,NOFLATTOP,NO BROWLINE,MASK,FULL RIM
201733003649O,HUGO BOSS,IL,2,003,BK,9O,201733,20173300039O,MAN,MAN,METAL,ACETATE,64,146.3,42.0,15,143.9480916030534,2019-01-01,221.0,NAVIGATOR,NAVIGATOR,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
201739807589O,HUGO BOSS,IL,2,807,BK,9O,201739,20173908079O,MAN,MAN,ACETATE,ACETATE,58,144.65673469387764,43.2,18,42.87714285714286,2019-01-01,211.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
201785003629O,CARRERA,IL,2,003,BK,9O,201785,20178500039O,MAN,MAN,INJECTED,INJECTED,62,144.84545454545457,41.4,17,44.80909090909092,2019-01-01,185.0,RECTANGULAR,RECTANGULAR ACTIVE,SQUARETANGULAR_ACTIVE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
202262086539O,FOSSIL,IL,2,086,HV,9O,202262,20226200869O,MAN,MAN,INJECTED,METAL,53,143.0,44.0,19,48.2,2019-04-01,103.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
202262807539O,FOSSIL,IL,2,807,BK,9O,202262,20226208079O,MAN,MAN,INJECTED,METAL,53,143.0,44.0,19,48.2,2019-03-01,103.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
202403807509O,KATE SPADE,IL,2,807,BK,9O,202403,20240308079O,WOMAN,WOMAN,ACETATE,ACETATE,50,135.01891891891893,39.4,18,46.36216216216216,2019-04-01,187.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
202405807549O,FOSSIL,IL,2,807,BK,9O,202405,20240508079O,WOMAN,WOMAN,INJECTED,INJECTED,54,139.5,44.0,18,48.8,2019-06-01,113.0,BUTTERFLY,BUTTERFLY ROUNDISH,BUTTERFLY_ROUNDISH,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
202838807549O,TOMMY HILFIGER,IL,2,807,BK,9O,202838,20283808079O,WOMAN,WOMAN,ACETATE,ACETATE,54,143.0,46.0,18,50.1,2020-01-01,142.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
202870807539O,MARC JACOBS,IL,2,807,BK,9O,202870,20287008079O,WOMAN,WOMAN,ACETATE,ACETATE,53,143.0,46.2,19,53.1,2020-01-01,152.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
203201003619O,FOSSIL,IL,2,003,BK,9O,203201,20320100039O,MAN,MAN,METAL,METAL,61,147.0,52.7,14,53.6,2020-04-01,135.0,PILOT,PILOT,PILOT,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
203263807579O,MOSCHINO,IL,2,807,BK,9O,203263,20326308079O,WOMAN,WOMAN,ACETATE,ACETATE,57,143.0,50.8,17,57.7,2020-08-01,213.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
203333807529O,FOSSIL,IL,2,807,BK,9O,203333,20333308079O,WOMAN,WOMAN,ACETATE,METAL,52,140.0,43.3,18,50.4,2020-08-01,120.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
203353003592K,CARRERA,IL,2,003,BK,2K,203353,20335300032K,UNISEX ADULT,UNISEX ADULT,METAL,METAL,59,145.6,48.6,18,54.6,2020-08-01,319.0,NAVIGATOR,NAVIGATOR,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
203817807649O,CARRERA,IL,2,807,BK,9O,203817,20381708079O,UNISEX ADULT,UNISEX ADULT,ACETATE,METAL,63,143.0,50.6,11,53.9,2021-01-01,186.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,MASK,FULL RIM
203819807579O,MARC JACOBS,IL,2,807,BK,9O,203819,20381908079O,WOMAN,WOMAN,ACETATE,ACETATE,57,141.3,51.0,17,56.0,2021-01-01,156.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
203952003485X,POLAROID KIDS,IL,W,003,BK,5X,203952,20395200035X,JUNIOR (7-10),TEEN,INJECTED,INJECTED,48,127.4,36.2,15,39.4,2021-01-01,94.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204039807549O,MARC JACOBS,IL,2,807,BK,9O,204039,20403908079O,WOMAN,WOMAN,ACETATE,ACETATE,54,142.4,47.7,17,55.5,2021-01-01,297.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204125807589O,ISABEL MARANT,IL,2,807,BK,9O,204125,20412508079O,WOMAN,WOMAN,ACETATE,ACETATE,59,145.0,48.4,13,55.2,2021-01-01,206.0,PILOT,PILOT,PILOT,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
204184086570J,UNDER ARMOUR,IL,2,086,HV,0J,204184,20418400860J,WOMAN,WOMAN,INJECTED,INJECTED,57,143.4,46.6,17,49.9,2021-04-01,110.0,RECTANGULAR,RECTANGULAR ROUND,SQUARETANGULAR_SOFT,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204249807529O,ISABEL MARANT,IL,2,807,BK,9O,204249,20424908079O,WOMAN,WOMAN,ACETATE,ACETATE,52,147.0,46.1,24,61.3,2021-04-01,269.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204258807539O,KATE SPADE,IL,2,807,BK,9O,204258,20425808079O,WOMAN,WOMAN,ACETATE,ACETATE,53,135.0,39.1,17,43.0,2021-04-01,196.0,RECTANGULAR,RECTANGULAR FARFANGULAR,SQUARETANGULAR_FARFANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204387807519O,TOMMY HILFIGER,IL,2,807,BK,9O,204387,20438708079O,WOMAN,WOMAN,ACETATE,METAL,51,143.2,43.8,21,56.4,2021-08-01,181.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204464807549O,KATE SPADE,IL,2,807,BK,9O,204464,20446408079O,WOMAN,WOMAN,ACETATE,METAL,54,141.5,46.5,17,50.7,2021-08-01,202.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204477807519O,ISABEL MARANT,IL,2,807,BK,9O,204477,20447708079O,WOMAN,WOMAN,ACETATE,ACETATE,51,147.0,48.5,24,65.1,2021-08-01,269.0,OVAL,OVAL,OVAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
204479807519O,ISABEL MARANT,IL,2,807,BK,9O,204479,20447908079O,WOMAN,WOMAN,ACETATE,ACETATE,51,145.0,42.3,22,56.2,2025-01-01,269.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204529807539O,MARC JACOBS,IL,2,807,BK,9O,204529,20452908079O,WOMAN,WOMAN,METAL,METAL,53,135.8,47.5,20,48.3,2021-08-01,296.0,RECTANGULAR GEOMETRICAL,RECTANGULAR GEOMETRICAL,SQUARETANGULAR_GEOMETRICAL,NOTFOUND,NOTFOUND,NOTFOUND,NOTFOUND
204551003569O,HUGO BOSS,IL,2,003,BK,9O,204551,20455100039O,MAN,MAN,METAL,METAL,56,143.0,42.4,17,44.5,2021-07-01,250.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204583807629O,CARRERA,IL,2,807,BK,9O,204583,20458308079O,UNISEX ADULT,UNISEX ADULT,INJECTED,METAL,62,148.0,52.0,15,56.3,2021-07-01,186.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,MASK,FULL RIM
204585807639O,CARRERA,IL,2,807,BK,9O,204585,20458508079O,UNISEX ADULT,UNISEX ADULT,INJECTED,METAL,63,142.8,51.8,10,56.9,2021-07-01,186.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,MASK,FULL RIM
204596807569O,HUGO BOSS,IL,2,807,BK,9O,204596,20459608079O,MAN,MAN,ACETATE,METAL,56,144.6,46.7,16,50.5,2021-08-01,240.0,RECTANGULAR,RECTANGULAR DB,SQUARETANGULAR_DB,NOFLATTOP,NO BROWLINE,DOUBLE,FULL RIM
204604807579O,HUGO BOSS,IL,2,807,BK,9O,204604,20460408079O,MAN,MAN,ACETATE,METAL,57,142.0,42.5,16,46.1,2021-07-01,231.0,RECTANGULAR,RECTANGULAR,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204675807529O,TOMMY HILFIGER,IL,2,807,BK,9O,204675,20467508079O,WOMAN,WOMAN,ACETATE,ACETATE,52,142.6,47.5,20,57.0,2022-01-01,160.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204706807569O,FOSSIL,IL,2,807,BK,9O,204706,20470608079O,WOMAN,WOMAN,INJECTED,INJECTED,56,145.5,46.2,17,53.5,2022-01-01,135.0,RECTANGULAR,RECTANGULAR CAT EYE,SQUARETANGULAR_CAT_EYE,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204709807549O,MOSCHINO,IL,2,807,BK,9O,204709,20470908079O,WOMAN,WOMAN,ACETATE,ACETATE,54,142.5,48.9,22,54.7,2022-01-01,182.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204713807559O,MOSCHINO,IL,2,807,BK,9O,204713,20471308079O,WOMAN,WOMAN,ACETATE,ACETATE,55,141.8,58.0,18,57.2,2022-01-01,222.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
204715807569O,MOSCHINO,IL,2,807,BK,9O,204715,20471508079O,WOMAN,WOMAN,ACETATE,ACETATE,56,143.5,51.4,19,59.1,2022-01-01,222.0,SQUARE,SQUARE,SQUARETANGULAR,NOFLATTOP,NO BROWLINE,SINGLE,FULL RIM
